JobId,MatchedJobs,OtherSuggested,Date,datepart,month,year
3453039,157,1368,13-06-2015,13,06,2015
3609641,4679,11640,11-07-2015,11,07,2015
3448035,1164,13837,11-06-2015,11,06,2015
2593169,269,8547,08-01-2015,08,01,2015
2593169,290,55635,10-02-2015,10,02,2015
2593169,281,0,10-03-2015,10,03,2015
2593169,325,1,23-04-2015,23,04,2015
2593169,129,32957,11-06-2015,11,06,2015
2593169,129,222,13-06-2015,13,06,2015
2593169,148,0,25-07-2015,25,07,2015
3479461,2642,37973,18-06-2015,18,06,2015
3686291,0,2468,25-07-2015,25,07,2015
3686291,0,1490,01-08-2015,01,08,2015
3696859,26,2913,30-07-2015,30,07,2015
3702295,168,3493,30-07-2015,30,07,2015
3702295,164,1792,06-08-2015,06,08,2015
3457547,63,14,13-06-2015,13,06,2015
3233741,25,1522,28-04-2015,28,04,2015
3233741,37,1239,29-04-2015,29,04,2015
3233741,37,1239,29-04-2015,29,04,2015
3233741,37,1239,29-04-2015,29,04,2015
3233741,37,1239,29-04-2015,29,04,2015
3468411,93,19058,16-06-2015,16,06,2015
3468411,93,24316,18-06-2015,18,06,2015
3468411,89,24216,20-06-2015,20,06,2015
3468411,94,17955,23-06-2015,23,06,2015
3637135,5017,12884,16-07-2015,16,07,2015
3637135,5097,4048,18-07-2015,18,07,2015
3160855,0,73,18-04-2015,18,04,2015
3415383,114,6915,04-06-2015,04,06,2015
3415383,11,20433,09-06-2015,09,06,2015
3415383,11,40,11-06-2015,11,06,2015
3042965,0,0,27-03-2015,27,03,2015
3042965,0,0,28-03-2015,28,03,2015
3614889,5140,67070,11-07-2015,11,07,2015
3274759,3934,93099,07-05-2015,07,05,2015
3274759,5194,23190,09-05-2015,09,05,2015
3592711,1083,18879,09-07-2015,09,07,2015
3592711,1096,7612,11-07-2015,11,07,2015
3572325,2148,17390,07-07-2015,07,07,2015
3536133,250,51,02-07-2015,02,07,2015
3456835,3882,19892,13-06-2015,13,06,2015
3690183,270,0,28-07-2015,28,07,2015
3690183,261,0,30-07-2015,30,07,2015
3655849,256,18294,21-07-2015,21,07,2015
3655849,258,618,23-07-2015,23,07,2015
3687381,1957,25161,28-07-2015,28,07,2015
3500465,17,1,23-06-2015,23,06,2015
3500465,16,1,25-06-2015,25,06,2015
3574559,510,1809,07-07-2015,07,07,2015
3559041,465,17725,04-07-2015,04,07,2015
3376129,104,4224,28-05-2015,28,05,2015
3563479,1,0,28-07-2015,28,07,2015
3563479,1,0,30-07-2015,30,07,2015
3594179,58,766,09-07-2015,09,07,2015
3594179,61,789,11-07-2015,11,07,2015
3371093,2,6029,27-05-2015,27,05,2015
3371093,1,4752,28-05-2015,28,05,2015
3658241,21,7445,21-07-2015,21,07,2015
3658241,21,5319,23-07-2015,23,07,2015
3629783,73,20400,16-07-2015,16,07,2015
3460397,18,10595,13-06-2015,13,06,2015
3649421,0,242,18-07-2015,18,07,2015
3676367,60,2997,25-07-2015,25,07,2015
3448617,702,818,11-06-2015,11,06,2015
3599555,77,24542,09-07-2015,09,07,2015
3599555,80,147,11-07-2015,11,07,2015
3650565,216,13984,18-07-2015,18,07,2015
3201075,213,698,28-04-2015,28,04,2015
3201075,314,2147,29-04-2015,29,04,2015
3201075,314,2147,29-04-2015,29,04,2015
3201075,314,2147,29-04-2015,29,04,2015
3201075,314,2147,29-04-2015,29,04,2015
3610147,55,3458,11-07-2015,11,07,2015
3547739,935,77,02-07-2015,02,07,2015
3547739,934,739,03-07-2015,03,07,2015
3316057,162,20786,16-05-2015,16,05,2015
3701177,6007,14666,30-07-2015,30,07,2015
3704601,5093,7256,30-07-2015,30,07,2015
3704601,5095,1950,01-08-2015,01,08,2015
3502035,697,255,25-06-2015,25,06,2015
3435357,4937,142,11-06-2015,11,06,2015
3693475,4836,70332,28-07-2015,28,07,2015
3693475,4878,0,30-07-2015,30,07,2015
3599681,19806,64345,09-07-2015,09,07,2015
3599681,20013,3318,11-07-2015,11,07,2015
3354501,544,34842,21-07-2015,21,07,2015
3354501,531,4764,23-07-2015,23,07,2015
3453995,816,2508,13-06-2015,13,06,2015
3636647,153,4347,16-07-2015,16,07,2015
3636647,151,662,18-07-2015,18,07,2015
3374457,91,5,30-05-2015,30,05,2015
3632263,401,3068,23-07-2015,23,07,2015
3632263,401,2434,25-07-2015,25,07,2015
3586429,434,1536,09-07-2015,09,07,2015
3586429,450,79,11-07-2015,11,07,2015
3681095,3850,38887,28-07-2015,28,07,2015
3681095,3943,20834,30-07-2015,30,07,2015
2317737,18236,1311,29-10-2014,29,10,2014
2317737,17380,7639,30-10-2014,30,10,2014
2317737,18624,516,31-10-2014,31,10,2014
2317737,18781,316,07-12-2014,07,12,2014
2317737,19221,732,08-12-2014,08,12,2014
2317737,17235,37,09-12-2014,09,12,2014
2317737,16516,731,04-04-2015,04,04,2015
2317737,5247,24526,02-06-2015,02,06,2015
2317737,5368,19737,11-06-2015,11,06,2015
2317737,5357,14763,13-06-2015,13,06,2015
2317737,5338,13881,18-06-2015,18,06,2015
2317737,5421,19486,20-06-2015,20,06,2015
2317737,5430,21266,25-07-2015,25,07,2015
2317737,5433,25759,30-07-2015,30,07,2015
3619569,187,37048,14-07-2015,14,07,2015
3619569,182,6361,16-07-2015,16,07,2015
3433311,810,4322,11-06-2015,11,06,2015
3695737,2936,16818,28-07-2015,28,07,2015
3695737,2964,1617,30-07-2015,30,07,2015
3161987,7623,55432,18-04-2015,18,04,2015
3161987,7809,67842,29-04-2015,29,04,2015
3161987,7809,67842,29-04-2015,29,04,2015
3161987,7809,67842,29-04-2015,29,04,2015
3687823,100,5113,28-07-2015,28,07,2015
3525769,64,75,30-06-2015,30,06,2015
3525769,61,7,02-07-2015,02,07,2015
3669417,28,11094,23-07-2015,23,07,2015
3669417,30,9402,25-07-2015,25,07,2015
3650677,16,3741,18-07-2015,18,07,2015
3611321,11,15340,11-07-2015,11,07,2015
3643957,364,3448,18-07-2015,18,07,2015
3524955,2057,0,27-06-2015,27,06,2015
3524955,2047,0,02-07-2015,02,07,2015
3524955,2054,14,03-07-2015,03,07,2015
3524955,2054,14,03-07-2015,03,07,2015
3524955,2059,0,04-07-2015,04,07,2015
3524955,2061,0,09-07-2015,09,07,2015
3524955,2075,1475,11-07-2015,11,07,2015
3524955,2088,0,14-07-2015,14,07,2015
3524955,2072,21,16-07-2015,16,07,2015
3524955,2076,1252,18-07-2015,18,07,2015
3524955,2086,1505,21-07-2015,21,07,2015
3524955,2088,393,23-07-2015,23,07,2015
3524955,2085,483,25-07-2015,25,07,2015
3524955,2094,63,28-07-2015,28,07,2015
3524955,2094,0,30-07-2015,30,07,2015
3524955,2140,1,01-08-2015,01,08,2015
3524955,2114,1040,04-08-2015,04,08,2015
3687703,1,4,28-07-2015,28,07,2015
3169405,108,5738,21-04-2015,21,04,2015
3510185,2,1694,25-06-2015,25,06,2015
3694849,1067,7326,28-07-2015,28,07,2015
3694849,1070,1,30-07-2015,30,07,2015
3567105,556,1580,04-07-2015,04,07,2015
3577981,0,0,07-07-2015,07,07,2015
3572031,657,0,07-07-2015,07,07,2015
3646281,3160,32303,18-07-2015,18,07,2015
3646281,3126,7227,21-07-2015,21,07,2015
3646281,3147,2628,23-07-2015,23,07,2015
3646281,3163,2871,30-07-2015,30,07,2015
3646281,3198,1974,01-08-2015,01,08,2015
3646281,3388,16302,04-08-2015,04,08,2015
3566191,769,2094,04-07-2015,04,07,2015
3666539,2842,7,23-07-2015,23,07,2015
3504625,189,0,25-06-2015,25,06,2015
3588537,266,0,09-07-2015,09,07,2015
3704623,4476,171,30-07-2015,30,07,2015
3704623,4514,12,01-08-2015,01,08,2015
3650519,1974,0,18-07-2015,18,07,2015
3070141,1294,145768,11-04-2015,11,04,2015
3070141,439,1248,21-04-2015,21,04,2015
3070141,350,66,07-05-2015,07,05,2015
3070141,483,167,09-05-2015,09,05,2015
3568749,0,0,04-07-2015,04,07,2015
3607887,1044,114,11-07-2015,11,07,2015
3642087,325,5214,18-07-2015,18,07,2015
3687979,0,0,28-07-2015,28,07,2015
3687979,0,0,30-07-2015,30,07,2015
3694989,30,2621,28-07-2015,28,07,2015
3694989,27,2464,30-07-2015,30,07,2015
3703021,108,4685,30-07-2015,30,07,2015
3687975,0,0,28-07-2015,28,07,2015
3183547,216,2755,21-04-2015,21,04,2015
3183547,173,2613,28-04-2015,28,04,2015
3183547,223,2198,29-04-2015,29,04,2015
3183547,223,2198,29-04-2015,29,04,2015
3183547,223,2198,29-04-2015,29,04,2015
3687035,0,11,25-07-2015,25,07,2015
3574129,368,2927,07-07-2015,07,07,2015
3685879,365,1732,25-07-2015,25,07,2015
3553997,192,8970,04-07-2015,04,07,2015
3612743,6,2825,11-07-2015,11,07,2015
3642915,5992,58,18-07-2015,18,07,2015
3672469,117,1333,23-07-2015,23,07,2015
3672469,121,1315,25-07-2015,25,07,2015
3575579,1015,5173,07-07-2015,07,07,2015
3699167,191,764,30-07-2015,30,07,2015
3559753,3,1725,04-07-2015,04,07,2015
3658623,20,2784,21-07-2015,21,07,2015
3658623,21,578,23-07-2015,23,07,2015
3459195,2113,27752,13-06-2015,13,06,2015
3266885,1123,44282,07-05-2015,07,05,2015
3266885,1126,125333,12-05-2015,12,05,2015
3266885,1132,38904,14-05-2015,14,05,2015
3613681,21,3321,11-07-2015,11,07,2015
3608365,178,563,11-07-2015,11,07,2015
3683443,22,12891,25-07-2015,25,07,2015
3137379,30,1717,16-04-2015,16,04,2015
3137379,30,1717,16-04-2015,16,04,2015
3137379,52,1046,18-04-2015,18,04,2015
3701545,3111,31218,30-07-2015,30,07,2015
3568583,24,2735,04-07-2015,04,07,2015
3670981,258,8220,23-07-2015,23,07,2015
3670981,266,3686,25-07-2015,25,07,2015
3655777,271,2848,21-07-2015,21,07,2015
3655777,268,416,23-07-2015,23,07,2015
3655777,277,160,28-07-2015,28,07,2015
3662251,246,3082,25-07-2015,25,07,2015
3543569,188,1521,02-07-2015,02,07,2015
3614357,681,8114,11-07-2015,11,07,2015
3483733,116,15686,20-06-2015,20,06,2015
3483561,101,32603,20-06-2015,20,06,2015
3626955,0,0,16-07-2015,16,07,2015
3705685,2639,28368,30-07-2015,30,07,2015
3705685,2639,3352,01-08-2015,01,08,2015
3628519,1177,3385,16-07-2015,16,07,2015
3438883,59,785,11-06-2015,11,06,2015
3685171,1013,4732,25-07-2015,25,07,2015
3581289,399,7029,07-07-2015,07,07,2015
3581289,396,1529,09-07-2015,09,07,2015
3563295,227,5535,07-07-2015,07,07,2015
3651897,26500,161557,18-07-2015,18,07,2015
3300921,286,10767,14-05-2015,14,05,2015
3630095,0,0,16-07-2015,16,07,2015
3563569,0,0,04-07-2015,04,07,2015
3428085,39,214,09-06-2015,09,06,2015
3439583,123,1537,11-06-2015,11,06,2015
3525299,12,49,30-06-2015,30,06,2015
3457433,30,4552,13-06-2015,13,06,2015
3685921,192,4695,25-07-2015,25,07,2015
3499923,13,235,23-06-2015,23,06,2015
3573627,364,413,07-07-2015,07,07,2015
3501143,47,630,23-06-2015,23,06,2015
3501143,51,603,25-06-2015,25,06,2015
3622607,335,3322,14-07-2015,14,07,2015
3622607,322,1917,16-07-2015,16,07,2015
3595057,120,257,09-07-2015,09,07,2015
3595057,114,52,11-07-2015,11,07,2015
3594497,1337,2,09-07-2015,09,07,2015
3594497,1356,0,11-07-2015,11,07,2015
3542135,9,2518,02-07-2015,02,07,2015
3701685,418,123,30-07-2015,30,07,2015
3387171,1,1695,28-05-2015,28,05,2015
3387171,2,804,30-05-2015,30,05,2015
3387171,3,1806,06-06-2015,06,06,2015
3499685,182,4498,23-06-2015,23,06,2015
3673531,0,0,23-07-2015,23,07,2015
3673531,0,0,25-07-2015,25,07,2015
3673531,0,0,28-07-2015,28,07,2015
3179001,95,159,21-04-2015,21,04,2015
3689803,0,0,28-07-2015,28,07,2015
3689803,0,0,30-07-2015,30,07,2015
3655945,1,1,23-07-2015,23,07,2015
3655945,1,0,25-07-2015,25,07,2015
3686591,45,65936,25-07-2015,25,07,2015
3686591,45,60000,01-08-2015,01,08,2015
3515477,6956,3,27-06-2015,27,06,2015
3643317,1197,322,18-07-2015,18,07,2015
3683663,532,492,25-07-2015,25,07,2015
3693757,0,250,28-07-2015,28,07,2015
3693757,1,83,30-07-2015,30,07,2015
3539021,281,239,02-07-2015,02,07,2015
3525373,75,5355,27-06-2015,27,06,2015
3525373,0,0,03-07-2015,03,07,2015
3635633,0,0,16-07-2015,16,07,2015
3635633,119,1032,18-07-2015,18,07,2015
3185905,368,6174,23-04-2015,23,04,2015
3185905,423,6615,25-04-2015,25,04,2015
3655329,0,5,21-07-2015,21,07,2015
3568217,3183,8195,04-07-2015,04,07,2015
3269535,235,3166,07-05-2015,07,05,2015
3712721,10,44,01-08-2015,01,08,2015
3712721,10,42,06-08-2015,06,08,2015
3602285,2039,3153,11-07-2015,11,07,2015
3449783,8,802,11-06-2015,11,06,2015
3664617,1901,1368,23-07-2015,23,07,2015
3539467,2718,3,02-07-2015,02,07,2015
3676067,241,2,25-07-2015,25,07,2015
3443467,566,18,11-06-2015,11,06,2015
3554491,6418,140,04-07-2015,04,07,2015
3500133,994,55277,23-06-2015,23,06,2015
3404381,29,9598,02-06-2015,02,06,2015
3704421,1949,1509,30-07-2015,30,07,2015
3704421,1964,1159,01-08-2015,01,08,2015
3552119,99,3638,02-07-2015,02,07,2015
3552119,96,2846,04-07-2015,04,07,2015
3640237,298,197,18-07-2015,18,07,2015
3416183,418,2459,04-06-2015,04,06,2015
3549891,1508,394,02-07-2015,02,07,2015
3549891,1523,94,03-07-2015,03,07,2015
3708848,14,25,30-07-2015,30,07,2015
3708848,13,14,01-08-2015,01,08,2015
3708848,31,197,11-08-2015,11,08,2015
3516201,853,3090,27-06-2015,27,06,2015
3569495,213,0,04-07-2015,04,07,2015
3657155,577,18739,21-07-2015,21,07,2015
3657155,591,5417,23-07-2015,23,07,2015
3513874,1399,113452,25-06-2015,25,06,2015
3513874,1428,104690,27-06-2015,27,06,2015
3513874,1515,14075,06-08-2015,06,08,2015
3582881,452,21389,07-07-2015,07,07,2015
3582881,446,4340,09-07-2015,09,07,2015
3470431,0,0,18-06-2015,18,06,2015
3435541,59,198,11-06-2015,11,06,2015
3581595,969,11695,07-07-2015,07,07,2015
3581595,965,82,09-07-2015,09,07,2015
3518773,588,44,27-06-2015,27,06,2015
3500269,0,0,23-06-2015,23,06,2015
3643697,2923,10668,18-07-2015,18,07,2015
3477297,40,6119,18-06-2015,18,06,2015
3662249,5058,61180,23-07-2015,23,07,2015
3292449,2,0,12-05-2015,12,05,2015
3292449,0,0,18-06-2015,18,06,2015
3292449,0,0,23-06-2015,23,06,2015
3292449,0,0,25-06-2015,25,06,2015
3492921,790,2728,20-06-2015,20,06,2015
3554655,108,1,03-07-2015,03,07,2015
3554655,108,0,04-07-2015,04,07,2015
3646473,0,0,18-07-2015,18,07,2015
3291875,3,106,14-05-2015,14,05,2015
3647693,19,274,23-07-2015,23,07,2015
3647693,19,211,25-07-2015,25,07,2015
3528497,0,0,03-07-2015,03,07,2015
3571769,884,10141,07-07-2015,07,07,2015
3002759,11098,370,24-03-2015,24,03,2015
3002759,10697,395,09-04-2015,09,04,2015
3002759,6409,1144,25-04-2015,25,04,2015
3002759,5883,6486,09-06-2015,09,06,2015
3002759,6378,0,09-07-2015,09,07,2015
3002759,6467,673,11-07-2015,11,07,2015
3617907,614,4056,14-07-2015,14,07,2015
3617907,589,3852,16-07-2015,16,07,2015
3565095,1,0,09-07-2015,09,07,2015
3660013,134,12041,25-07-2015,25,07,2015
3552835,2536,46479,02-07-2015,02,07,2015
3552835,2545,38625,03-07-2015,03,07,2015
3552835,2556,22281,04-07-2015,04,07,2015
3552835,2500,10448,16-07-2015,16,07,2015
3552835,2534,34768,25-07-2015,25,07,2015
3567355,1693,2578,04-07-2015,04,07,2015
3664217,19,689,23-07-2015,23,07,2015
2943353,2,17,14-03-2015,14,03,2015
2943353,3,14,28-04-2015,28,04,2015
2943353,3,16,29-04-2015,29,04,2015
2943353,3,16,29-04-2015,29,04,2015
2943353,3,16,29-04-2015,29,04,2015
3630815,2,60,16-07-2015,16,07,2015
3525729,0,102,27-06-2015,27,06,2015
3525729,0,0,03-07-2015,03,07,2015
3561131,153,761,04-07-2015,04,07,2015
3694083,2804,8127,28-07-2015,28,07,2015
3694083,2853,122,30-07-2015,30,07,2015
3649621,663,1169,18-07-2015,18,07,2015
3569501,279,3538,04-07-2015,04,07,2015
3549607,3020,7567,02-07-2015,02,07,2015
3549607,3016,210,03-07-2015,03,07,2015
3569826,2325,170201,04-07-2015,04,07,2015
3569826,2397,151010,06-08-2015,06,08,2015
3628517,0,0,16-07-2015,16,07,2015
3573875,2190,218,07-07-2015,07,07,2015
3634547,72,175,16-07-2015,16,07,2015
3634547,78,19,18-07-2015,18,07,2015
3702779,1,2,01-08-2015,01,08,2015
3709157,15579,70045,30-07-2015,30,07,2015
3709157,15630,71649,01-08-2015,01,08,2015
3712631,3153,6715,01-08-2015,01,08,2015
3538633,7,2194,30-06-2015,30,06,2015
3538633,7,1640,02-07-2015,02,07,2015
3603623,25,1,11-07-2015,11,07,2015
3323309,58,2067,16-05-2015,16,05,2015
3593269,11,14110,09-07-2015,09,07,2015
3593269,11,5629,11-07-2015,11,07,2015
3575633,320,820,07-07-2015,07,07,2015
3695045,0,27,28-07-2015,28,07,2015
3695045,0,27,30-07-2015,30,07,2015
3661343,0,0,23-07-2015,23,07,2015
3526651,0,0,03-07-2015,03,07,2015
3370851,134,20451,27-05-2015,27,05,2015
3370851,64,1677,28-05-2015,28,05,2015
3546261,7741,2020,02-07-2015,02,07,2015
3692317,1389,10489,28-07-2015,28,07,2015
3692317,1455,378,30-07-2015,30,07,2015
3300291,13,695,14-05-2015,14,05,2015
3608089,136,0,11-07-2015,11,07,2015
3614455,12391,3492,11-07-2015,11,07,2015
3557519,0,0,02-07-2015,02,07,2015
3557519,0,0,04-07-2015,04,07,2015
3557519,0,0,07-07-2015,07,07,2015
3557519,0,0,09-07-2015,09,07,2015
3557519,0,0,11-07-2015,11,07,2015
3557519,0,0,14-07-2015,14,07,2015
3557519,0,0,16-07-2015,16,07,2015
3557519,0,0,18-07-2015,18,07,2015
3557519,0,0,21-07-2015,21,07,2015
3527375,0,0,03-07-2015,03,07,2015
3618905,0,9,23-07-2015,23,07,2015
3336649,0,0,21-05-2015,21,05,2015
3445053,738,632,11-06-2015,11,06,2015
3631145,28,9,16-07-2015,16,07,2015
3231815,0,0,28-04-2015,28,04,2015
3231815,45,449,29-04-2015,29,04,2015
3231815,45,449,29-04-2015,29,04,2015
3231815,45,449,29-04-2015,29,04,2015
3231815,45,449,29-04-2015,29,04,2015
3529153,63,21,30-06-2015,30,06,2015
3529153,65,0,02-07-2015,02,07,2015
3498425,1244,7307,20-06-2015,20,06,2015
3551379,1824,8505,02-07-2015,02,07,2015
3565283,3155,3567,04-07-2015,04,07,2015
3565533,505,2760,04-07-2015,04,07,2015
2835479,1084,488,24-02-2015,24,02,2015
2835479,603,1120,18-04-2015,18,04,2015
3453009,27531,48872,11-06-2015,11,06,2015
3453009,27714,35963,13-06-2015,13,06,2015
3488223,1974,11520,20-06-2015,20,06,2015
3169379,0,0,21-04-2015,21,04,2015
3394285,750,4425,02-06-2015,02,06,2015
3527139,0,0,03-07-2015,03,07,2015
3365655,1418,1318,06-06-2015,06,06,2015
3365655,1473,1832,30-06-2015,30,06,2015
3365655,1475,1173,02-07-2015,02,07,2015
3365655,1483,2180,09-07-2015,09,07,2015
3365655,1495,1807,18-07-2015,18,07,2015
3365655,1473,930,28-07-2015,28,07,2015
3365655,1466,651,30-07-2015,30,07,2015
3273669,6,93,07-05-2015,07,05,2015
3405367,16221,142438,02-06-2015,02,06,2015
3371965,2057,481,27-05-2015,27,05,2015
3371965,1298,13,28-05-2015,28,05,2015
3530197,3663,68840,30-06-2015,30,06,2015
3530197,0,0,03-07-2015,03,07,2015
3530197,0,0,03-07-2015,03,07,2015
3654999,1049,42203,21-07-2015,21,07,2015
3605771,78,2217,11-07-2015,11,07,2015
3631461,398,12418,16-07-2015,16,07,2015
3631461,414,13132,30-07-2015,30,07,2015
3612921,136,227,11-07-2015,11,07,2015
3587931,57,205,09-07-2015,09,07,2015
3592515,523,1745,09-07-2015,09,07,2015
3592515,526,220,11-07-2015,11,07,2015
3481251,0,363,18-06-2015,18,06,2015
3607679,3705,21854,11-07-2015,11,07,2015
3518693,59,8745,27-06-2015,27,06,2015
3577499,176,2791,07-07-2015,07,07,2015
3224709,96,572,28-04-2015,28,04,2015
3642293,1075,4671,18-07-2015,18,07,2015
3580943,233,2065,07-07-2015,07,07,2015
3580943,238,510,09-07-2015,09,07,2015
3655601,3,2,21-07-2015,21,07,2015
3655601,3,2,23-07-2015,23,07,2015
3566223,1200,409,04-07-2015,04,07,2015
3673889,1299,15970,23-07-2015,23,07,2015
3673889,1287,11161,25-07-2015,25,07,2015
3662631,140,1959,23-07-2015,23,07,2015
3662631,140,1807,28-07-2015,28,07,2015
3662631,135,1631,30-07-2015,30,07,2015
3552041,134,85,02-07-2015,02,07,2015
3552041,137,74,04-07-2015,04,07,2015
3652485,0,0,28-07-2015,28,07,2015
3447031,27,53,11-06-2015,11,06,2015
3509715,12,54,23-06-2015,23,06,2015
3509715,12,41,25-06-2015,25,06,2015
3565015,29,3532,04-07-2015,04,07,2015
3641171,14,121,18-07-2015,18,07,2015
3658863,36,143,21-07-2015,21,07,2015
3658863,37,28,23-07-2015,23,07,2015
3185663,1319,14235,21-04-2015,21,04,2015
3185663,1253,0,23-04-2015,23,04,2015
3634893,0,0,16-07-2015,16,07,2015
3634893,485,400,18-07-2015,18,07,2015
3670583,104,4143,23-07-2015,23,07,2015
3670583,101,1767,25-07-2015,25,07,2015
3582791,374,2697,07-07-2015,07,07,2015
3582791,378,11,09-07-2015,09,07,2015
3629757,0,0,16-07-2015,16,07,2015
3550371,25,3,02-07-2015,02,07,2015
3605039,819,5787,11-07-2015,11,07,2015
3661335,0,0,23-07-2015,23,07,2015
3687889,18,377,28-07-2015,28,07,2015
3687889,16,383,30-07-2015,30,07,2015
3687889,18,393,01-08-2015,01,08,2015
3687889,17,382,11-08-2015,11,08,2015
3543465,434,2491,02-07-2015,02,07,2015
3644453,0,1,18-07-2015,18,07,2015
3687915,19,160,28-07-2015,28,07,2015
3687915,19,115,30-07-2015,30,07,2015
3687915,17,83,11-08-2015,11,08,2015
3600483,1987,22647,11-07-2015,11,07,2015
3600483,1949,19359,28-07-2015,28,07,2015
3600483,1977,6758,30-07-2015,30,07,2015
3600483,1973,15955,04-08-2015,04,08,2015
3600483,1993,10533,08-08-2015,08,08,2015
3497983,541,436,20-06-2015,20,06,2015
3698095,26,253,30-07-2015,30,07,2015
3654373,694,6437,23-07-2015,23,07,2015
3654373,698,3309,25-07-2015,25,07,2015
3688455,844,11864,28-07-2015,28,07,2015
3588041,5034,0,09-07-2015,09,07,2015
3655822,203,16216,21-07-2015,21,07,2015
3655822,201,10955,23-07-2015,23,07,2015
3531313,80,46948,30-06-2015,30,06,2015
3531313,79,44908,21-07-2015,21,07,2015
3531313,81,41641,23-07-2015,23,07,2015
3531313,88,45057,08-08-2015,08,08,2015
3691521,821,16230,28-07-2015,28,07,2015
3691521,847,3774,30-07-2015,30,07,2015
3027019,0,0,24-03-2015,24,03,2015
3027019,0,0,25-03-2015,25,03,2015
3027019,0,0,26-03-2015,26,03,2015
3027019,0,0,27-03-2015,27,03,2015
3027019,0,0,28-03-2015,28,03,2015
3027019,0,0,18-04-2015,18,04,2015
3027019,0,0,02-07-2015,02,07,2015
3582269,2055,7351,07-07-2015,07,07,2015
3582269,2086,39,09-07-2015,09,07,2015
3601585,134,20095,11-07-2015,11,07,2015
3683751,203,3688,25-07-2015,25,07,2015
3641459,1353,1266,18-07-2015,18,07,2015
3708389,116,1986,30-07-2015,30,07,2015
3708389,117,999,01-08-2015,01,08,2015
3576143,479,4392,07-07-2015,07,07,2015
3531167,20,4920,02-07-2015,02,07,2015
3676073,0,219,25-07-2015,25,07,2015
3679025,299,4406,25-07-2015,25,07,2015
3577583,22,8732,07-07-2015,07,07,2015
3550245,321,1391,04-07-2015,04,07,2015
3533931,490,3660,02-07-2015,02,07,2015
3594667,152,1503,09-07-2015,09,07,2015
3594667,156,1039,11-07-2015,11,07,2015
3547271,398,6275,02-07-2015,02,07,2015
3620001,750,8198,14-07-2015,14,07,2015
3620001,721,4573,16-07-2015,16,07,2015
3664175,171,1445,23-07-2015,23,07,2015
3654105,62,124,21-07-2015,21,07,2015
3334045,456,856,19-05-2015,19,05,2015
3334045,174,1116,23-06-2015,23,06,2015
3334045,187,1331,27-06-2015,27,06,2015
3334045,0,0,03-07-2015,03,07,2015
3334045,190,966,08-08-2015,08,08,2015
3387125,6,25,28-05-2015,28,05,2015
3387125,7,16,30-05-2015,30,05,2015
3699353,494,1789,30-07-2015,30,07,2015
3629643,0,0,16-07-2015,16,07,2015
3672957,1,40,23-07-2015,23,07,2015
3672957,1,39,25-07-2015,25,07,2015
3630911,28424,143742,23-07-2015,23,07,2015
3630911,28805,76757,25-07-2015,25,07,2015
3688155,604,5678,28-07-2015,28,07,2015
3642771,6264,16579,18-07-2015,18,07,2015
3662749,1283,12834,23-07-2015,23,07,2015
3662749,1291,7281,25-07-2015,25,07,2015
3677725,746,8195,25-07-2015,25,07,2015
3503395,647,4343,25-06-2015,25,06,2015
3418555,1266,8587,04-06-2015,04,06,2015
3418555,1260,4414,06-06-2015,06,06,2015
3455821,159,25217,13-06-2015,13,06,2015
3562833,73,1423,04-07-2015,04,07,2015
3402745,3,15,02-06-2015,02,06,2015
3543447,3813,833,02-07-2015,02,07,2015
3537881,43,893,02-07-2015,02,07,2015
3321031,789,8870,16-05-2015,16,05,2015
3563371,54,748,04-07-2015,04,07,2015
3661627,0,77,23-07-2015,23,07,2015
3635761,0,0,16-07-2015,16,07,2015
3635761,2026,382,18-07-2015,18,07,2015
3676781,14,1989,25-07-2015,25,07,2015
3609179,108,51,11-07-2015,11,07,2015
